Timestamp,Ngp,Npt,HPC_ASV_Command,HPC_ASV_Position,HPC_Surge_Margin,HPC_ASC_Flow_DP,HPC_Suction_Press,HPC_Discharge_Press
2024-05-03 19:23:00+00:00,94.6571,84.2055,94.1201,94.0537,11.5814,80.4845,104.2449,267.3539
2024-05-03 19:24:00+00:00,94.536,84.1266,94.1246,93.9607,11.1926,79.9444,103.8991,266.9558
2024-05-03 19:25:00+00:00,94.5627,84.0729,92.5689,92.3957,12.3952,80.9752,104.3374,266.3351
2024-05-03 19:26:00+00:00,94.5887,84.1294,93.02,92.8996,13.0141,81.9175,104.5408,266.7523
2024-05-03 19:27:00+00:00,94.5919,84.1182,93.2726,93.1559,12.4672,81.1173,104.3392,266.5138
2024-05-03 19:28:00+00:00,94.4832,83.9433,92.3701,92.3077,11.8374,79.8431,104.5513,266.0898
2024-05-03 19:29:00+00:00,94.5481,84.0302,92.3013,92.3077,13.0983,81.6403,104.5594,266.114
2024-05-03 19:30:00+00:00,94.6719,84.1406,92.4582,92.4568,12.9242,81.6813,104.7315,266.912
2024-05-03 19:31:00+00:00,94.9287,84.3662,93.4405,93.2199,14.5651,84.5298,104.4378,267.6602
2024-05-03 19:32:00+00:00,94.7975,84.3369,94.463,94.2556,12.9073,82.8134,103.8782,267.636
2024-05-03 19:33:00+00:00,94.7008,84.2354,93.2061,92.9836,12.3362,81.5789,104.0295,267.025
2024-05-03 19:34:00+00:00,94.8368,84.3027,92.0434,91.9418,13.9245,83.4087,104.762,267.2184
2024-05-03 19:35:00+00:00,94.9111,84.4216,93.8205,93.6168,14.7215,85.0276,104.3067,267.4359
2024-05-03 19:36:00+00:00,94.7249,84.3315,94.8037,94.8718,12.1424,81.6201,103.8782,267.4359
2024-05-03 19:37:00+00:00,94.6705,84.3005,94.8499,94.8307,12.0507,81.5549,103.8903,267.416
2024-05-03 19:38:00+00:00,94.5949,84.1521,93.836,93.8915,11.7234,80.6512,104.1026,266.9549
2024-05-03 19:39:00+00:00,94.4714,84.0694,92.143,92.183,11.5678,79.7584,104.1268,265.9138
2024-05-03 19:40:00+00:00,94.6951,84.2317,92.5779,92.4936,12.6253,81.486,104.5513,266.9256
2024-05-03 19:41:00+00:00,94.7906,84.35,93.5902,93.6434,11.753,80.7774,104.5311,267.6703
2024-05-03 19:42:00+00:00,94.7728,84.3539,93.9927,94.1026,12.6156,82.3608,104.1127,267.8745
2024-05-03 19:43:00+00:00,94.755,84.2619,94.0752,94.1026,12.0129,81.2801,104.3269,267.6602
2024-05-03 19:44:00+00:00,94.7351,84.1968,93.8373,94.1026,12.1969,81.5514,104.3168,267.64
2024-05-03 19:45:00+00:00,94.6709,84.186,93.7997,94.0954,11.4626,80.365,104.1026,267.1913
2024-05-03 19:46:00+00:00,94.6153,84.13,93.5999,93.8742,11.9977,80.8573,104.1125,266.7529
2024-05-03 19:47:00+00:00,94.7365,84.1441,92.4132,92.4166,12.8069,81.7146,104.3396,266.5448
2024-05-03 19:48:00+00:00,94.6842,84.1581,92.857,92.8753,12.7328,81.3469,104.7629,266.7755
2024-05-03 19:49:00+00:00,94.6735,84.1729,93.2635,93.6529,12.1008,81.026,104.3206,267.1988
2024-05-03 19:50:00+00:00,94.6629,84.2143,93.395,93.6054,11.4049,79.9822,104.1089,266.7692
2024-05-03 19:51:00+00:00,94.6522,84.2227,92.9159,93.0449,11.8635,80.6178,104.3269,266.9872
2024-05-03 19:52:00+00:00,94.6411,84.2301,92.1904,93.0308,9.7293,77.5461,104.3269,266.9765
2024-05-03 19:53:00+00:00,94.5846,84.1538,91.9013,91.8272,12.1804,80.498,104.3333,266.077
2024-05-03 19:54:00+00:00,94.476,84.1316,91.3005,90.8024,10.65,78.003,104.5638,265.691
2024-05-03 19:55:00+00:00,95.0367,84.5029,93.0812,93.0958,15.5644,85.6753,104.9874,267.4516
2024-05-03 19:56:00+00:00,94.9402,84.5307,94.5745,94.4937,12.7315,82.847,104.0673,268.4165
2024-05-03 19:57:00+00:00,94.7112,84.3665,94.4838,94.7723,10.6683,79.6629,103.9085,267.6501
2024-05-03 19:58:00+00:00,94.8283,84.3696,92.7206,92.7353,11.7697,80.6886,104.5311,267.446
2024-05-03 19:59:00+00:00,94.9218,84.4255,94.4617,94.3486,12.3827,81.9389,104.0824,267.64
2024-05-03 20:00:00+00:00,94.7274,84.2292,94.8574,94.7529,12.0421,81.5242,103.6639,267.1611
2024-05-03 20:01:00+00:00,94.52,84.0223,93.439,93.5551,10.7237,78.8733,103.9186,266.1301
2024-05-03 20:02:00+00:00,94.8911,84.2729,92.8772,92.8941,14.2128,83.7601,104.7554,267.0377
2024-05-03 20:03:00+00:00,94.9551,84.4361,94.3372,94.3463,12.0829,81.4926,104.3172,268.0211
2024-05-03 20:04:00+00:00,94.7898,84.2891,92.0951,91.9654,12.1374,80.659,104.1052,266.0951
2024-05-03 20:05:00+00:00,94.6554,84.1911,92.7638,92.8414,11.9946,80.4902,104.3206,266.5575
2024-05-03 20:06:00+00:00,94.7621,84.2751,93.5716,93.5706,12.4588,81.7265,104.109,267.218
2024-05-03 20:07:00+00:00,94.8452,84.3218,93.9505,93.8986,12.303,81.4844,104.317,267.3863
2024-05-03 20:08:00+00:00,94.6277,84.0939,91.8343,91.5936,11.6023,80.0441,104.1155,266.3206
2024-05-03 20:09:00+00:00,94.8756,84.3251,92.6773,92.4425,14.3761,83.8431,104.5513,266.5788
2024-05-03 20:10:00+00:00,94.8506,84.3461,93.9564,93.9863,12.7046,81.9097,104.5414,267.4657
2024-05-03 20:11:00+00:00,94.9668,84.3626,94.8754,94.922,12.9553,82.9146,104.3205,268.1025
2024-05-03 20:12:00+00:00,94.7583,84.2337,94.6684,94.3946,11.9831,81.56,104.1329,267.8644
2024-05-03 20:13:00+00:00,94.963,84.2925,93.4301,93.17,13.6614,83.2908,104.7558,267.4458
2024-05-03 20:14:00+00:00,94.9684,84.3472,94.6414,94.5035,13.4133,83.2985,104.3142,267.6539
2024-05-03 20:15:00+00:00,94.7944,84.2561,94.9447,94.9889,11.9382,81.3666,103.8782,267.394
2024-05-03 20:16:00+00:00,94.5209,83.9417,92.5076,92.2604,10.9041,78.9963,103.8959,265.883
2024-05-03 20:17:00+00:00,94.8031,84.2065,93.0138,92.8985,12.5725,81.2184,104.549,266.5454
2024-05-03 20:18:00+00:00,94.884,84.2775,94.1452,94.1863,12.1505,81.0989,104.3075,267.1629
2024-05-03 20:19:00+00:00,94.5729,83.9961,93.3408,93.1635,11.7163,80.1905,103.9074,266.1189
2024-05-03 20:20:00+00:00,94.7165,84.0554,92.5741,92.3061,12.2266,80.8638,104.561,266.8017
2024-05-03 20:21:00+00:00,94.9514,84.2907,93.7206,93.7276,12.7389,81.9215,104.7659,267.6602
2024-05-03 20:22:00+00:00,94.933,84.293,94.5733,94.631,12.9991,82.474,104.5322,267.6507
2024-05-03 20:23:00+00:00,94.7446,84.1594,94.5001,94.2628,11.8416,81.0568,104.1026,267.4237
2024-05-03 20:24:00+00:00,94.603,84.0204,94.0916,94.2259,11.2487,79.9513,104.1313,266.9872
2024-05-03 20:25:00+00:00,94.6958,84.0456,93.4122,93.3966,12.6351,81.4265,104.7756,266.9872
2024-05-03 20:26:00+00:00,94.7171,84.0726,93.5457,93.3782,11.3813,79.5952,104.7697,266.9932
2024-05-03 20:27:00+00:00,94.7343,84.1617,93.8844,93.8222,12.8792,82.045,104.5393,267.1936
2024-05-03 20:28:00+00:00,94.6006,84.1042,93.0596,92.947,11.5153,80.0143,104.1145,266.5444
2024-05-03 20:29:00+00:00,94.6645,84.1126,92.5957,92.8855,12.2028,80.7765,104.5513,266.7628
2024-05-03 20:30:00+00:00,94.7172,84.1223,93.1197,92.9271,12.3391,80.957,104.5467,266.7674
2024-05-03 20:31:00+00:00,94.7809,84.2563,93.6673,93.9232,12.1815,81.3035,104.1147,267.2115
2024-05-03 20:32:00+00:00,94.7881,84.2506,93.4721,93.258,12.0571,80.8728,104.5416,267.2213
2024-05-03 20:33:00+00:00,94.7952,84.245,93.6555,93.6401,12.4611,81.7323,104.3365,267.3977
2024-05-03 20:34:00+00:00,94.8042,84.2446,92.1767,91.9206,13.841,83.0666,104.5513,266.5567
2024-05-03 20:35:00+00:00,94.8654,84.4166,93.0037,92.9933,13.6493,83.1193,104.5318,267.1824
2024-05-03 20:36:00+00:00,94.6114,84.218,93.3928,93.2692,11.4052,79.8235,104.1026,266.5667
2024-05-03 20:37:00+00:00,94.6539,84.3079,93.0893,93.2591,11.2264,79.827,104.1094,267.2138
2024-05-03 20:38:00+00:00,94.8053,84.3778,92.3324,92.2887,13.6909,83.2114,104.7756,267.4481
2024-05-03 20:39:00+00:00,94.9221,84.4851,93.0604,92.8231,14.1693,84.1748,104.7465,267.9138
2024-05-03 20:40:00+00:00,94.9612,84.6531,94.2823,94.1754,13.2862,83.7321,104.1123,268.4605
2024-05-03 20:41:00+00:00,94.6952,84.2516,91.466,91.5699,12.4034,81.0772,104.3269,266.3333
2024-05-03 20:42:00+00:00,94.6978,84.335,92.3035,92.2878,12.1531,80.9774,104.3208,266.7628
2024-05-03 20:43:00+00:00,94.7942,84.4184,92.9168,92.7577,12.8237,82.032,104.1123,266.792
2024-05-03 20:44:00+00:00,94.8479,84.437,93.5021,93.4936,11.9848,81.068,104.3174,267.4359
2024-05-03 20:45:00+00:00,94.6697,84.3027,93.5524,93.4597,11.7051,80.8433,104.0965,267.4055
2024-05-03 20:46:00+00:00,94.5373,84.1487,91.852,92.234,11.3195,79.8106,103.9069,266.3428
2024-05-03 20:47:00+00:00,94.8387,84.397,92.234,92.0621,13.2774,82.5071,104.5454,267.0166
2024-05-03 20:48:00+00:00,95.0025,84.5847,93.7566,93.6669,11.6758,80.9555,104.3201,268.1021
2024-05-03 20:49:00+00:00,94.7196,84.3822,94.514,94.8462,10.8111,79.841,103.6598,267.394
2024-05-03 20:50:00+00:00,94.4513,84.0384,91.332,91.585,10.0338,77.7491,103.9021,265.9013
2024-05-03 20:51:00+00:00,94.9198,84.4281,92.2214,92.1504,14.0728,83.6299,104.7697,267.2235
2024-05-03 20:52:00+00:00,94.9121,84.5062,93.4812,93.4517,13.3729,82.9998,104.5214,267.6423
2024-05-03 20:53:00+00:00,94.6299,84.345,93.7157,94.2194,10.709,79.5851,103.4477,266.975
2024-05-03 20:54:00+00:00,94.5938,84.1846,92.8083,92.6214,11.2652,79.6847,104.122,266.5482
2024-05-03 20:55:00+00:00,94.7221,84.287,92.0408,91.8184,12.8833,81.799,104.5513,266.7823
2024-05-03 20:56:00+00:00,94.8398,84.3975,93.2048,93.0824,13.4686,82.8773,104.5221,267.2213
2024-05-03 20:57:00+00:00,94.7282,84.329,93.6999,93.8353,11.162,80.1575,103.8879,267.4165
2024-05-03 20:58:00+00:00,94.7422,84.2432,92.5453,92.2142,12.0991,81.1447,104.122,266.9872
2024-05-03 20:59:00+00:00,94.6067,84.1462,92.6315,92.9808,11.5557,80.0268,104.5226,266.9776
2024-05-03 21:00:00+00:00,94.7848,84.335,92.8552,93.0068,12.8786,82.2903,103.8965,266.7871
2024-05-03 21:01:00+00:00,94.93,84.4159,93.9031,93.9784,14.2181,84.2809,104.5416,267.67
2024-05-03 21:02:00+00:00,94.9111,84.3781,94.7704,94.8016,11.8171,81.1158,104.2982,267.8751
2024-05-03 21:03:00+00:00,94.7096,84.2486,95.2085,95.3125,11.0531,80.365,103.666,267.6116
2024-05-03 21:04:00+00:00,94.4779,83.9843,92.4742,92.7479,11.3134,79.454,104.122,265.9236
2024-05-03 21:05:00+00:00,94.8774,84.3337,93.6014,93.344,13.8685,83.5055,104.5326,267.2303
2024-05-03 21:06:00+00:00,94.8828,84.3545,95.1483,95.0855,12.172,81.5967,104.0839,267.6509
2024-05-03 21:07:00+00:00,94.7634,84.2656,95.4758,95.4621,11.1669,80.3953,103.6725,267.3985
2024-05-03 21:08:00+00:00,94.6087,84.085,92.7362,92.8205,11.0973,79.5088,104.1118,266.5385
2024-05-03 21:09:00+00:00,94.5912,84.0394,92.8982,92.8405,11.5352,79.8799,104.3269,266.5441
2024-05-03 21:10:00+00:00,94.7037,84.1618,93.5728,93.6138,12.2426,80.964,104.3213,266.7572
2024-05-03 21:11:00+00:00,94.6246,84.1076,93.4836,93.3245,10.9446,79.1727,104.1082,266.5609
2024-05-03 21:12:00+00:00,94.7914,84.2465,94.0382,94.2051,12.5353,81.8262,104.3269,267.4303
2024-05-03 21:13:00+00:00,94.7858,84.1874,93.0365,93.2059,13.0037,82.4369,104.3213,267.2003
2024-05-03 21:14:00+00:00,94.569,84.1374,93.3912,93.2388,11.7138,80.5844,104.1083,266.7628
2024-05-03 21:15:00+00:00,94.6526,84.1205,93.4188,93.3013,11.327,79.5736,104.3269,266.7535
2024-05-03 21:16:00+00:00,94.658,84.1099,93.4532,93.3223,10.6685,78.6322,104.3177,266.5476
2024-05-03 21:17:00+00:00,94.6633,84.0993,93.6257,93.7978,11.5447,80.1644,104.1026,266.7571
2024-05-03 21:18:00+00:00,94.6687,84.0887,93.1968,93.149,11.7696,80.3507,104.1306,266.5572
2024-05-03 21:19:00+00:00,94.6854,84.0913,92.7701,92.6389,13.5344,82.6832,104.7663,267.0059
2024-05-03 21:20:00+00:00,94.9483,84.3817,93.8333,93.6605,14.46,84.4858,104.5326,267.4453
2024-05-03 21:21:00+00:00,94.8632,84.3335,94.4162,94.4239,12.6092,82.2177,104.121,267.6235
2024-05-03 21:22:00+00:00,94.7925,84.1596,91.5676,91.4762,13.3253,82.4974,104.5513,266.7794
2024-05-03 21:23:00+00:00,94.8347,84.3505,92.7488,92.8327,12.613,81.7623,104.5475,267.4397
2024-05-03 21:24:00+00:00,94.8837,84.4565,94.2918,94.2628,13.0721,83.0412,104.0914,267.8734
2024-05-03 21:25:00+00:00,94.7257,84.3284,94.3355,94.2604,11.7337,81.2406,103.6651,267.4359
2024-05-03 21:26:00+00:00,94.6633,84.1609,93.6782,94.1002,11.4939,80.5564,104.1194,267.4023
2024-05-03 21:27:00+00:00,94.6704,84.071,91.719,91.5136,12.3497,80.5173,104.7812,266.101
2024-05-03 21:28:00+00:00,94.6775,84.1091,91.6193,91.8301,12.6551,80.9677,104.9776,266.5609
2024-05-03 21:29:00+00:00,94.6897,84.3105,93.2633,93.2288,11.9783,81.1066,104.1026,267.4416
2024-05-03 21:30:00+00:00,94.8779,84.4237,94.2969,94.1239,13.8606,84.0748,104.0932,267.6415
2024-05-03 21:31:00+00:00,94.6527,84.1799,93.8874,93.8395,11.1951,80.1648,103.8969,267.2022
2024-05-03 21:32:00+00:00,94.6608,84.1714,93.137,92.9674,12.559,81.7083,104.3176,266.9872
2024-05-03 21:33:00+00:00,94.6688,84.1629,93.211,93.3988,12.3005,81.4086,104.1026,266.9685
2024-05-03 21:34:00+00:00,94.6768,84.1545,93.106,93.3934,11.4612,79.9476,104.1119,266.5572
2024-05-03 21:35:00+00:00,94.6867,84.1453,92.699,92.5253,11.4529,80.022,104.345,266.9872
2024-05-03 21:36:00+00:00,94.739,84.1227,91.6713,91.6114,13.1319,82.0923,104.7737,266.9911
2024-05-03 21:37:00+00:00,94.856,84.3237,92.6875,92.6413,13.1884,82.547,104.5329,267.4175
2024-05-03 21:38:00+00:00,94.8644,84.311,92.9112,92.9593,12.8584,82.1724,104.1026,266.9872
2024-05-03 21:39:00+00:00,94.7843,84.2903,93.4874,93.312,11.9817,80.9052,104.1026,266.9591
2024-05-03 21:40:00+00:00,94.6208,84.0952,91.8142,92.0459,11.8332,80.3437,104.1306,266.3141
2024-05-03 21:41:00+00:00,94.6417,84.0969,91.4446,91.2393,11.4761,79.3374,104.7756,266.3515
2024-05-03 21:42:00+00:00,94.8868,84.3291,92.6475,92.5481,14.0654,83.5687,104.7476,267.2489
2024-05-03 21:43:00+00:00,94.8542,84.4274,94.1981,94.3186,12.216,81.8802,104.1026,268.0457
2024-05-03 21:44:00+00:00,94.5674,84.0623,92.6871,92.5913,11.2776,79.7151,104.1064,266.5385
2024-05-03 21:45:00+00:00,94.6335,84.1396,92.127,92.0207,12.1207,80.5527,104.5513,266.5436
2024-05-03 21:46:00+00:00,94.7396,84.2156,92.137,92.0892,12.8764,81.736,104.5528,266.7674
2024-05-03 21:47:00+00:00,94.9765,84.4408,92.9129,92.9726,14.3779,84.1627,104.7495,267.4412
2024-05-03 21:48:00+00:00,94.6682,84.3596,93.4341,93.936,10.034,78.81,103.6741,267.6552
2024-05-03 21:49:00+00:00,94.8855,84.4252,92.4306,92.2921,13.6934,83.3977,104.5426,267.4381
2024-05-03 21:50:00+00:00,95.0324,84.5232,92.8415,92.8426,13.8728,83.7593,104.5406,267.6549
2024-05-03 21:51:00+00:00,94.8068,84.3391,93.6385,93.7474,12.9911,82.6109,104.0756,267.4
2024-05-03 21:52:00+00:00,94.4214,84.0969,90.1053,93.5833,8.7082,76.5204,103.4833,266.5474
2024-05-03 21:53:00+00:00,94.7908,84.3387,91.0113,91.1722,12.7165,81.3974,104.7845,266.7893
2024-05-03 21:54:00+00:00,95.0357,84.4863,92.6483,92.451,14.9064,84.7525,104.984,267.4572
2024-05-03 21:55:00+00:00,94.9587,84.5315,94.2947,94.409,12.8602,82.8119,104.309,268.3154
2024-05-03 21:56:00+00:00,94.8633,84.4187,94.9135,94.7808,12.2675,82.1128,103.8962,267.8577
2024-05-03 21:57:00+00:00,94.7839,84.2456,93.521,93.3465,12.4077,81.6569,104.3181,267.1762
2024-05-03 21:58:00+00:00,94.6014,84.1877,92.8969,92.8839,10.7994,78.9319,104.1078,266.3298
2024-05-03 21:59:00+00:00,94.7102,84.1502,92.6106,92.846,12.1101,80.9856,104.332,267.0024
2024-05-03 22:00:00+00:00,94.8965,84.3141,92.617,92.5669,14.053,84.0356,104.5491,267.6537
2024-05-03 22:01:00+00:00,94.926,84.372,93.9586,93.8663,13.2762,83.1737,104.3217,267.8741
2024-05-03 22:02:00+00:00,94.7332,84.2444,94.0782,94.6749,11.4241,80.5164,104.0921,267.4045
2024-05-03 22:03:00+00:00,94.5422,84.0969,93.2343,93.0909,10.4469,78.616,103.6905,266.095
2024-05-03 22:04:00+00:00,94.8596,84.1623,91.0333,91.0474,14.1781,82.8922,105.2087,266.3455
2024-05-03 22:05:00+00:00,95.0219,84.4754,93.4487,93.3355,14.5943,84.7172,104.5353,267.6656
2024-05-03 22:06:00+00:00,94.8154,84.4184,94.527,94.6705,12.1231,81.785,103.8872,267.8487
2024-05-03 22:07:00+00:00,94.6272,84.2449,92.5807,92.8974,10.8924,79.4431,104.1205,266.9872
2024-05-03 22:08:00+00:00,94.8026,84.3879,92.4946,92.509,13.0238,82.1925,104.5423,267.0231
2024-05-03 22:09:00+00:00,95.0588,84.6897,94.2513,94.2795,13.851,84.0547,104.3,267.8756
2024-05-03 22:10:00+00:00,94.7932,84.5068,94.6124,94.5244,10.7665,79.93,103.6808,267.6154
2024-05-03 22:11:00+00:00,94.5951,84.2297,91.4358,90.8667,12.2274,80.993,104.3449,266.5833
2024-05-03 22:12:00+00:00,95.0139,84.6054,92.6678,92.4808,13.6569,83.3344,104.7577,267.6692
2024-05-03 22:13:00+00:00,94.9587,84.6396,93.6746,93.5782,13.1254,82.987,104.318,267.8846
2024-05-03 22:14:00+00:00,94.8663,84.4791,93.7426,93.8524,12.0829,81.6151,104.1379,267.8052
2024-05-03 22:15:00+00:00,94.876,84.3459,88.8848,88.6154,14.8604,83.9129,105.0,265.9186
2024-05-03 22:16:00+00:00,95.262,84.8875,92.4909,92.4013,16.028,86.8581,104.9462,268.1
2024-05-03 22:17:00+00:00,94.9938,84.7744,94.6566,94.6346,13.8973,84.5717,103.6538,267.8487
2024-05-03 22:18:00+00:00,94.7157,84.3937,94.3359,94.25,11.0932,80.0728,103.6715,266.9695
2024-05-03 22:19:00+00:00,94.6979,84.234,92.402,92.3718,11.8288,80.6021,104.1183,266.5489
2024-05-03 22:20:00+00:00,94.8128,84.3583,92.5701,92.3853,12.5865,81.3989,104.7652,266.9872
2024-05-03 22:21:00+00:00,94.8108,84.3696,92.9077,92.9659,13.0692,82.3503,104.3217,266.9924
2024-05-03 22:22:00+00:00,94.7298,84.3809,93.5769,93.6964,11.3513,80.0562,104.1026,267.2168
2024-05-03 22:23:00+00:00,94.8307,84.3874,93.9515,94.1137,12.1942,81.531,104.1078,267.4307
2024-05-03 22:24:00+00:00,94.6847,84.1983,93.2278,93.1887,10.5418,78.8877,104.332,267.1854
2024-05-03 22:25:00+00:00,94.7057,84.2577,91.4121,91.2133,12.6383,81.0407,104.5561,266.1376
2024-05-03 22:26:00+00:00,95.1862,84.705,94.0756,93.9513,15.6331,86.529,104.771,268.3322
2024-05-03 22:27:00+00:00,94.9836,84.6337,95.849,95.6289,13.2608,83.6475,103.8782,268.0746
2024-05-03 22:28:00+00:00,94.6981,84.318,94.3614,94.4185,11.652,80.8253,103.8782,267.1685
2024-05-03 22:29:00+00:00,94.5207,84.1753,91.5683,91.8898,10.0363,77.9247,103.9298,266.1241
2024-05-03 22:30:00+00:00,94.9782,84.4805,92.3019,91.9548,15.7817,85.7246,105.1986,267.0388
2024-05-03 22:31:00+00:00,95.093,84.5711,94.6277,94.3971,14.7411,85.4345,104.5255,268.3161
2024-05-03 22:32:00+00:00,94.8692,84.3815,95.3757,95.1842,13.085,83.2555,103.904,267.8158
2024-05-03 22:33:00+00:00,94.6849,84.1338,91.1827,91.0115,12.9976,81.6997,104.5596,266.1397
2024-05-03 22:34:00+00:00,94.9739,84.4692,92.3753,92.3178,13.9577,83.5758,104.7733,267.4382
2024-05-03 22:35:00+00:00,95.0868,84.6493,94.3354,94.3132,14.5982,85.1032,104.3011,267.8674
2024-05-03 22:36:00+00:00,94.7218,84.3057,94.7834,95.4537,10.8677,79.9165,103.6961,267.419
2024-05-03 22:37:00+00:00,94.8589,84.2705,92.2358,92.3388,12.1834,80.8447,104.7657,267.007
2024-05-03 22:38:00+00:00,94.9971,84.5108,93.9897,93.7683,14.012,84.2653,104.3097,267.8588
2024-05-03 22:39:00+00:00,94.7878,84.3009,94.7244,94.9898,12.1864,81.5395,103.8951,267.2031
2024-05-03 22:40:00+00:00,94.695,84.137,93.5742,93.87,11.1363,79.6353,104.3317,266.9824
2024-05-03 22:41:00+00:00,94.6859,84.0971,92.4525,92.0254,11.9484,80.4801,104.5513,266.7662
2024-05-03 22:42:00+00:00,94.9609,84.4087,93.469,93.265,14.332,84.2983,104.5464,267.4456
2024-05-03 22:43:00+00:00,94.8849,84.398,94.3825,94.5303,13.1663,83.0235,104.3172,267.87
2024-05-03 22:44:00+00:00,94.7591,84.285,94.7632,94.9591,11.8583,81.0719,103.8977,267.1873
2024-05-03 22:45:00+00:00,94.7535,84.053,91.5664,91.6945,13.8327,82.6693,104.7756,266.114
2024-05-03 22:46:00+00:00,94.9721,84.4265,93.1904,92.9841,14.9555,84.8646,104.7611,267.2261
2024-05-03 22:47:00+00:00,94.9141,84.4528,94.6352,94.5663,13.3049,83.3547,104.1026,267.8655
2024-05-03 22:48:00+00:00,94.6529,84.1383,93.5431,93.7777,10.9633,79.5805,104.1037,266.9872
2024-05-03 22:49:00+00:00,94.7548,84.2284,92.9076,92.961,12.3126,81.3015,104.3355,267.0044
2024-05-03 22:50:00+00:00,94.9083,84.3756,93.4668,93.3067,13.6187,83.2846,104.5344,267.4444
2024-05-03 22:51:00+00:00,94.8846,84.3876,94.2431,94.2628,11.8839,81.1961,104.1026,267.6504
2024-05-03 22:52:00+00:00,94.7483,84.1976,94.2537,94.2834,11.417,80.4448,104.0941,267.2031
2024-05-03 22:53:00+00:00,94.7403,84.2088,94.4597,94.7696,11.2388,80.0928,103.8881,266.9872
2024-05-03 22:54:00+00:00,94.8457,84.22,93.3637,93.0925,12.9083,82.1904,104.3353,267.004
2024-05-03 22:55:00+00:00,94.8669,84.2316,93.536,93.4932,12.7435,81.9902,104.5513,267.4389
2024-05-03 22:56:00+00:00,94.8891,84.2745,93.5279,93.4831,12.9722,82.4564,104.5416,267.6505
2024-05-03 22:57:00+00:00,94.9482,84.3215,94.6993,94.4681,14.2214,84.3443,104.0978,267.2115
2024-05-03 22:58:00+00:00,94.7809,84.1966,94.7999,95.0515,11.0004,79.8644,103.8805,267.2092
2024-05-03 22:59:00+00:00,94.8135,84.0939,92.8163,92.6675,13.9813,83.6379,104.3269,266.7886
2024-05-03 23:00:00+00:00,94.8417,84.2579,93.5995,93.6514,12.3479,81.5322,104.3354,267.419
2024-05-03 23:01:00+00:00,94.7568,84.078,93.7628,93.6071,12.8682,81.869,104.5416,266.9872
2024-05-03 23:02:00+00:00,94.6798,84.0578,94.0446,94.3278,11.5316,80.2611,104.1171,266.9726
2024-05-03 23:03:00+00:00,94.954,84.2683,91.5591,91.5245,14.9881,84.4407,104.7707,266.3487
2024-05-03 23:04:00+00:00,95.0422,84.4161,93.9222,93.801,14.2961,84.4581,104.5347,267.8929
2024-05-03 23:05:00+00:00,94.8874,84.3831,95.0957,95.1282,10.3529,79.3102,104.1018,268.1082
2024-05-03 23:06:00+00:00,94.8021,84.2729,95.2514,95.1219,11.1569,80.5262,103.8797,267.8823
2024-05-03 23:07:00+00:00,94.7913,84.1223,93.2703,93.2699,11.8514,80.8136,104.3269,267.2071
2024-05-03 23:08:00+00:00,94.7806,84.1875,93.5394,93.3122,12.5401,81.6012,104.3269,266.9917
2024-05-03 23:09:00+00:00,94.7687,84.1287,93.9839,93.8559,12.6296,81.8435,104.3224,267.2024
2024-05-03 23:10:00+00:00,94.7039,84.0871,94.0271,94.227,11.2824,79.7596,104.119,266.7135
2024-05-03 23:11:00+00:00,94.6571,83.8768,91.1597,91.6014,12.3986,80.3053,104.5595,265.466
2024-05-03 23:12:00+00:00,94.7867,84.1464,91.9226,91.6444,12.9169,81.5919,104.7678,266.7863
2024-05-03 23:13:00+00:00,94.9497,84.3803,93.5575,93.659,14.0904,83.7968,104.5541,267.4274
2024-05-03 23:14:00+00:00,94.824,84.2634,94.7948,94.9798,11.9838,81.2545,103.8864,267.6109
2024-05-03 23:15:00+00:00,94.5636,84.0073,92.0827,91.9278,10.3396,78.2344,104.119,266.3224
2024-05-03 23:16:00+00:00,94.7675,84.1467,92.2746,92.1253,13.1051,81.9652,104.5432,266.587
2024-05-03 23:17:00+00:00,94.9792,84.3781,94.1776,94.0808,12.9677,82.6455,104.3224,267.8622
2024-05-03 23:18:00+00:00,94.752,84.1161,92.8755,93.0258,12.5858,81.6891,104.1069,266.7758
2024-05-03 23:19:00+00:00,94.9176,84.2964,93.7127,93.6772,12.9709,82.4861,104.324,267.4272
2024-05-03 23:20:00+00:00,94.7806,84.1972,93.7759,94.1347,11.6854,80.7602,104.1026,267.658
2024-05-03 23:21:00+00:00,94.751,84.2099,93.7665,94.1427,10.8326,79.342,104.107,266.9916
2024-05-03 23:22:00+00:00,94.8667,84.2232,93.0236,92.9528,13.0102,82.4275,104.3269,267.2146
2024-05-03 23:23:00+00:00,94.9917,84.3967,94.1285,94.1484,13.0801,83.0058,104.3225,268.0869
2024-05-03 23:24:00+00:00,94.845,84.2143,93.0548,93.2373,12.6196,81.8758,104.1041,266.9887
2024-05-03 23:25:00+00:00,94.8613,84.282,93.4473,93.2849,13.0005,82.3562,104.5467,267.4405
2024-05-03 23:26:00+00:00,94.8719,84.2905,93.8664,94.0373,12.5887,82.0674,104.3187,267.652
2024-05-03 23:27:00+00:00,94.7344,84.299,93.5549,93.9665,11.0513,79.8881,104.0943,267.4195
2024-05-03 23:28:00+00:00,94.6452,84.3075,91.0903,92.8802,9.3683,77.4008,103.9029,266.9872
2024-05-03 23:29:00+00:00,94.7505,84.3247,92.042,91.9818,11.884,80.4882,104.5513,267.0201
